GridID,NextDownID,Length
509339,509606,1.756
509579,509606,2.09
509630,509607,0.724
509715,509607,0.483
509738,509608,0.141
509789,509608,1.949
509508,509610,2.597
509792,509610,0.924
509660,509611,2.007
509688,509611,1.066
508685,509613,4.163
509004,509613,3.463
509372,509614,1.449
509563,509614,0.2
509631,509630,0.141
509655,509630,0.441
509190,509632,2.173
509633,509632,0.441
509659,509633,1.266
509687,509633,0.741
509664,509635,0.483
509690,509635,0.1
510076,509654,0.924
510106,509654,0.966
509812,509656,1.349
509839,509656,1.141
509922,509657,0.2
509944,509657,0.341
509768,509659,0.241
509790,509659,0.883
509058,509662,2.673
509661,509662,1.849
509283,509663,2.056
510140,509663,11.257
509175,509666,2.331
509351,509666,2.638
510135,509683,0.141
510136,509683,0.683
509924,509684,0.383
509925,509684,0.766
509507,509686,1.19
509584,509686,2.031
509634,509688,1.007
509793,509688,0.383
509560,509691,1.407
509692,509691,13.327
511559,509692,13.644
511560,509692,4.014
509786,509715,0.683
509787,509715,0.624
509813,509717,0.2
509842,509717,0.4
509686,509718,1.107
509788,509718,1.383
509559,509719,2.531
509720,509719,0.3
508744,509722,4.128
509393,509722,0.383
509821,509742,6.711
509846,509742,1.29
509814,509766,0.741
509858,509766,1.083
509415,509768,2.007
509815,509768,1.866
510002,509788,0.924
510003,509788,2.173
510026,509788,2.531
510138,509789,0.3
510166,509789,0.524
509928,509792,0.983
509973,509792,0.9
509061,509795,3.663
509824,509795,1.049
509998,509812,0.766
510023,509812,0.641
509859,509815,1.249
509898,509815,0.6
510081,509816,3.938
510113,509816,0.883
509791,509817,0.983
509843,509817,1.59
509541,509824,1.59
509744,509824,1.407
509769,509825,0.241
509795,509825,0.441
509999,509840,0.924
510000,509840,2.59
509897,509842,0.441
509926,509842,0.983
509056,509844,3.98
509391,509844,2.814
510082,509846,25.545
510167,509846,1.349
508750,509847,2.231
509095,509847,0.141
510109,509858,0.641
510110,509858,0.724
508710,509859,5.311
509585,509859,1.931
509319,509861,6.618
509743,509861,0.541
508508,509862,5.638
509847,509862,5.728
509722,509868,3.88
509822,509868,6.677
509666,509869,4.556
509901,509869,1.673
509537,509872,2.09
509903,509872,10.588
509589,509873,1.549
509872,509873,0.6
510217,509895,0.1
510492,509895,5.477
509927,509897,0.883
509946,509897,1.99
510027,509898,0.866
510048,509898,2.573
509176,509902,3.963
509870,509902,1.749
508746,509903,2.014
508747,509903,1.29
509825,509906,0.566
509905,509906,0.641
510077,509925,0.1
510078,509925,0.583
510137,509926,0.1
510163,509926,0.383
509947,509928,0.766
509972,509928,3.597
509739,509929,0.924
509818,509929,0.866
509417,509931,1.949
509819,509931,0.1
510001,509944,1.949
510024,509944,0.141
509970,509945,0.541
510025,509945,0.3
509971,509947,1.407
510028,509947,0.807
509931,509948,1.249
509932,509948,0.2
508389,509950,6.638
509348,509950,5.204
509536,509952,2.073
509723,509952,5.47
510647,509972,0.141
510648,509972,1.307
510114,509973,1.524
510201,509973,0.683
509637,509974,1.931
509951,509974,6.536
509638,509975,2.138
509906,509975,0.624
510509,510000,0.624
510510,510000,0.341
510164,510002,0.4
510183,510002,2.697
509969,510024,1.79
510047,510024,0.341
510107,510025,1.831
510108,510025,1.773
510473,510026,0.1
510495,510026,1.441
509346,510030,3.438
509844,510030,3.08
509949,510032,3.99
510051,510032,1.266
509860,510033,1.107
510288,510033,3.438
509665,510034,2.638
510006,510034,2.731
509588,510035,2.497
510007,510035,0.241
510133,510047,0.141
510134,510047,0.383
510342,510048,0.824
510437,510048,0.824
509948,510049,0.441
510050,510049,0.341
509904,510053,0.807
509953,510053,0.624
509874,510054,1.19
510055,510054,0.6
510022,510076,0.724
510131,510076,0.807
510199,510078,0.824
510200,510078,0.707
510365,510081,0.766
510438,510081,1.024
510712,510083,0.741
510745,510083,9.464
509868,510084,1.331
510204,510084,4.046
509538,510085,3.687
509873,510085,1.09
509195,510087,3.873
509614,510087,2.314
510161,510106,0.1
510179,510106,0.141
510241,510108,1.19
510414,510108,2.214
510415,510108,1.207
510079,510109,1.124
510182,510109,2.597
510243,510110,2.756
510244,510110,0.724
510004,510114,0.824
510029,510114,0.3
509612,510120,2.249
510052,510120,3.756
510162,510131,1.066
510268,510131,0.283
510181,510134,0.2
510198,510134,0.9
510080,510138,0.724
510165,510138,2.997
509284,510140,7.367
510202,510140,0.783
510116,510141,0.141
510142,510141,0.1
510033,510144,0.566
510145,510144,1.049
509974,510146,0.907
510084,510146,2.066
510132,510162,0.141
510180,510162,0.141
510218,510163,1.749
510219,510163,0.624
510184,510166,0.483
510245,510166,0.541
509950,510167,1.307
510143,510167,2.449
509287,510168,4.446
509513,510168,3.446
509460,510169,3.663
509954,510169,1.531
510160,510179,0.624
510197,510179,0.907
510364,510182,2.59
510436,510182,0.524
510586,510183,0.541
510616,510183,2.538
509900,510185,1.39
509929,510185,1.124
510030,510186,0.724
510139,510186,2.831
509975,510188,1.007
510187,510188,0.866
510314,510197,0.524
510315,510197,0.283
510363,510198,1.141
510388,510198,0.141
510317,510199,0.524
510340,510199,2.007
510320,510201,0.624
510321,510201,0.524
509930,510202,8.025
510542,510202,6.56
510049,510203,1.549
510629,510203,5.011
509871,510205,1.507
510147,510205,1.249
510169,510206,0.241
510207,510206,2.249
510537,510218,0.1
510538,510218,0.524
510318,510219,0.724
510319,510219,0.141
509392,510221,4.911
510222,510221,2.997
510083,510222,7.643
510247,510222,4.246
509483,510223,15.72
509861,510223,3.056
510168,510224,1.407
510290,510224,8.643
510224,510225,2.89
510307,510225,3.356
510666,510243,6.094
510667,510243,0.766
510302,510245,3.224
510303,510245,1.266
509867,510246,1.749
510203,510246,2.673
510898,510247,1.931
510899,510247,5.187
509148,510248,5.146
509562,510248,7.76
510285,510268,0.241
510301,510268,0.2
510115,510269,0.824
510270,510269,0.1
510034,510272,2.656
510306,510272,1.29
509535,510273,4.28
509952,510273,0.283
510221,510288,1.024
510304,510288,17.568
509285,510289,5.87
510347,510289,7.977
510053,510291,1.249
510274,510291,1.29
510950,510302,1.749
510964,510302,1.541
510341,510303,0.983
510390,510303,0.641
512817,510304,4.211
512818,510304,9.374
510362,510314,0.1
510386,510314,1.107
510269,510321,2.597
510417,510321,0.583
510032,510323,2.597
510346,510323,3.546
511384,510324,0.483
511385,510324,6.487
510087,510326,1.366
510206,510326,1.249
510185,510343,0.924
510322,510343,0.441
509794,510345,3.121
510220,510345,0.724
510272,510347,1.707
510348,510347,0.383
510054,510351,2.214
510291,510351,0.341
510325,510352,0.1
510326,510352,0.541
510242,510364,0.783
510389,510364,1.207
510453,510365,0.583
510474,510365,1.914
508023,510367,10.657
510456,510367,3.204
509740,510368,3.804
510246,510368,0.849
510582,510386,1.307
510583,510386,1.907
510493,510387,1.224
510511,510387,3.587
510387,510388,0.907
510413,510388,0.541
510416,510389,0.666
510514,510389,0.924
510496,510390,1.566
510517,510390,2.773
510500,510393,1.283
510521,510393,1.749
510287,510394,6.253
510368,510394,0.141
508532,510395,11.447
509533,510395,4.221
510494,510413,0.7
510512,510413,1.024
510472,510415,1.124
510557,510415,0.2
510518,510417,3.538
510519,510417,2.814
510344,510419,0.624
510420,510419,0.341
510345,510421,0.383
510393,510421,2.431
510289,510422,3.356
510305,510422,0.866
510515,510436,11.802
510516,510436,0.1
510560,510437,0.924
510587,510437,1.449
510391,510438,0.2
510454,510438,1.566
510439,510454,2.914
510690,510454,0.241
509663,510456,4.987
510541,510456,2.497
509899,510475,2.873
510418,510475,0.624
510249,510478,1.59
510352,510478,2.331
510781,510492,1.773
510801,510492,1.931
510455,510497,1.324
510475,510497,0.1
510343,510498,0.824
510419,510498,0.966
510540,510500,0.5
510561,510500,4.221
509662,510501,2.78
510031,510501,1.407
510584,510510,0.241
510585,510510,0.541
510706,510512,1.39
510707,510512,1.107
510286,510514,1.631
510513,510514,0.624
511448,510515,8.05
511683,510515,3.097
510968,510518,2.914
511129,510518,0.766
510366,510520,0.924
510497,510520,0.441
510825,510521,2.814
510853,510521,0.641
510205,510522,3.014
510671,510522,2.273
510558,510537,0.241
510559,510537,0.383
510562,510540,1.79
510628,510540,6.277
510855,510541,1.349
510912,510541,1.749
508092,510544,20.217
510350,510544,1.89
510611,510557,2.256
510612,510557,0.241
510614,510558,1.473
510615,510558,0.3
510854,510562,0.241
510877,510562,2.556
510782,510582,0.241
510783,510582,1.324
510688,510586,1.507
510689,510586,0.541
510769,510587,2.031
510788,510587,0.907
510035,510589,3.138
510423,510589,1.249
510085,510590,3.556
510772,510590,0.524
510644,510612,1.141
510645,510612,0.624
510849,510614,0.141
510850,510614,2.131
511030,510616,5.597
511031,510616,1.607
510498,510617,0.583
510588,510617,0.483
510367,510628,0.824
510501,510628,2.814
510225,510630,7.025
510672,510630,6.846
509667,510632,5.021
510590,510632,1.931
510893,510644,0.341
510894,510644,1.807
510685,510645,0.824
510708,510645,1.083
509869,510650,9.167
510118,510650,3.387
510036,510653,5.356
510654,510653,0.241
510522,510654,3.59
510694,510654,3.046
510452,510664,1.331
510665,510664,0.3
510738,510667,0.583
510767,510667,0.724
510271,510668,2.48
510649,510668,0.1
510619,510671,0.383
510695,510671,0.807
511644,510672,2.031
511645,510672,0.741
510613,510685,0.707
510737,510685,0.383
510646,510686,0.283
510687,510686,0.1
510709,510690,2.114
510739,510690,1.449
510223,510693,13.43
510248,510693,3.197
510478,510696,2.314
510697,510696,1.549
510803,510707,0.566
510848,510707,1.024
510910,510707,0.7
510741,510710,4.104
510852,510710,0.541
510117,510712,5.511
510808,510712,2.449
510477,510715,2.066
510630,510715,3.59
510351,510716,2.073
510632,510716,5.887
510086,510717,1.566
510188,510717,0.383
510633,510718,0.583
510717,510718,5.104
509613,510719,6.46
510696,510719,0.441
510684,510736,0.283
510704,510736,0.1
510785,510737,1.09
510786,510737,0.341
510768,510738,0.824
510804,510738,2.249
510911,510739,0.624
510966,510739,1.066
510186,510740,2.931
510392,510740,4.28
510421,510741,3.546
510939,510741,4.446
510394,510742,2.056
510711,510742,0.907
510976,510744,3.18
510977,510744,14.395
512139,510745,1.066
512140,510745,3.031
510563,510746,0.841
510713,510746,0.841
510369,510747,2.031
510650,510747,2.331
510120,510748,3.097
510349,510748,4.238
510539,510771,1.207
510617,510771,0.866
510857,510772,0.141
510858,510772,7.025
510931,510781,1.607
510932,510781,0.3
510802,510782,0.5
510822,510782,0.483
510997,510783,1.79
511014,510783,0.624
510316,510784,2.556
510705,510784,1.307
510937,510785,0.1
510948,510785,0.141
510686,510786,0.866
510787,510786,0.3
510627,510788,2.031
510805,510788,0.524
509902,510790,5.328
510652,510790,5.08
510371,510792,2.307
510716,510792,2.331
510996,510801,2.756
511078,510801,1.224
511215,510804,2.256
511216,510804,1.731
510895,510805,0.724
510896,510805,0.283
509435,510807,7.577
510440,510807,2.349
510395,510808,11.854
510856,510808,2.331
508535,510809,12.098
510810,510809,0.983
508972,510810,9.484
511110,510810,3.304
509862,510812,5.128
510719,510812,1.266
510806,510823,0.341
510824,510823,0.824
511273,510825,1.631
511274,510825,1.49
510523,510826,2.014
510792,510826,0.241
510520,510851,2.073
510823,510851,0.241
510938,510852,1.549
510952,510852,3.673
510971,510853,0.541
510972,510853,0.883
510422,510856,18.792
511256,510856,0.8
510631,510857,2.214
510879,510857,1.09
510981,510879,3.797
511039,510879,4.131
510664,510892,1.431
510847,510892,0.2
510965,510895,0.1
510999,510895,0.766
511107,510898,4.353
511108,510898,0.441
511029,510910,0.341
511053,510910,0.583
510691,510911,2.573
511057,510911,1.973
511105,510912,5.711
511166,510912,1.914
511126,510931,2.931
511179,510931,1.524
510736,510933,1.207
510947,510933,0.907
510892,510934,0.283
510935,510934,1.241
511164,510938,1.931
511165,510938,1.049
510748,510940,3.038
510809,510940,1.49
510784,510947,1.773
511101,510947,1.673
510949,510948,0.941
510963,510948,5.094
511054,510949,0.924
511055,510949,1.307
510998,510950,0.483
511056,510950,0.724
510770,510951,1.107
510851,510951,1.673
511616,510952,0.2
511617,510952,0.283
509512,510954,7.901
510791,510954,4.97
511771,510963,3.663
511785,510963,4.404
511252,510964,0.824
511269,510964,0.541
510897,510970,2.231
510969,510970,1.107
511060,510972,0.966
511061,510972,1.007
511200,510975,7.343
511219,510975,12.371
511386,510976,0.724
511401,510976,2.973
512844,510977,8.857
512878,510977,10.957
510146,510978,9.008
510746,510978,1.631
511275,510979,1.707
511310,510979,9.374
510940,510980,0.283
512317,510980,9.84
510715,510981,2.197
511038,510981,4.456
511127,510999,2.331
511128,510999,1.19
510710,511000,3.88
510740,511000,1.407
511064,511001,0.1
511087,511001,0.283
510543,511002,5.787
511478,511002,4.828
510933,511014,2.507
511079,511014,0.141
511081,511029,0.341
511082,511029,1.29
509689,511032,1.366
509845,511032,1.107
511035,511034,3.114
511063,511034,0.1
511237,511035,0.2
511257,511035,1.307
510714,511036,1.749
511037,511036,0.1
511002,511037,3.19
511065,511037,0.1
511807,511038,2.907
511829,511038,0.241
511102,511053,0.783
511162,511053,0.441
510967,511057,1.007
511181,511057,2.614
510618,511059,3.738
510970,511059,1.607
510742,511062,2.756
511033,511062,1.224
511264,511078,3.014
511265,511078,2.297
511080,511079,5.111
511100,511079,3.521
511659,511080,0.9
511681,511080,1.266
511195,511082,1.807
511251,511082,0.241
511109,511087,4.287
511131,511087,2.166
511144,511101,0.1
511161,511101,0.341
510973,511105,6.511
511453,511105,8.011
510807,511106,1.931
511032,511106,9.908
510693,511110,4.663
511148,511110,3.504
510457,511111,3.29
510914,511111,1.473
511475,511127,1.124
511518,511127,1.707
511084,511128,1.049
511254,511128,0.566
511182,511129,0.2
511196,511129,2.307
511086,511130,1.583
511104,511130,0.1
511036,511131,2.007
511167,511131,1.366
510811,511132,1.89
511149,511132,2.007
510718,511133,2.697
510812,511133,2.938
511000,511145,0.907
511059,511145,2.231
511034,511146,3.614
511147,511146,0.1
511525,511148,0.666
511599,511148,2.821
510790,511149,2.638
510954,511149,11.225
510934,511161,2.373
511180,511161,1.549
511214,511162,1.766
511232,511162,1.424
510499,511163,8.725
510771,511163,2.066
511429,511164,1.149
511452,511164,0.683
511430,511166,3.597
511747,511166,6.877
511266,511180,2.397
511327,511180,1.649
511361,511181,0.907
511362,511181,2.173
510668,511182,3.146
511197,511182,0.866
511001,511183,7.15
511222,511183,2.338
510936,511193,2.321
511194,511193,0.983
511293,511196,3.963
511615,511196,0.3
511217,511197,1.166
511270,511197,1.166
512091,511200,0.241
512092,511200,2.407
511103,511214,2.056
511233,511214,2.938
511383,511216,0.824
511424,511216,1.89
510951,511217,2.756
511271,511217,2.58
511062,511218,4.746
511235,511218,1.89
512636,511219,4.111
512637,511219,5.287
510978,511220,1.407
511146,511220,0.524
510979,511221,7.201
511563,511221,3.197
510651,511223,3.214
511169,511223,0.583
510913,511224,1.541
511003,511224,1.266
510827,511225,2.331
510941,511225,1.831
511473,511232,0.483
511498,511232,1.449
511499,511232,0.983
511350,511235,4.346
511455,511235,1.466
510692,511236,2.89
511199,511236,1.166
508343,511238,23.194
511184,511238,2.224
511291,511251,0.966
511292,511251,0.341
511328,511254,2.024
511427,511254,3.18
511402,511256,0.141
511403,511256,1.041
511432,511257,1.949
511457,511257,0.966
511066,511258,1.631
511201,511258,0.341
511382,511264,1.066
511472,511264,0.383
511575,511265,3.473
511589,511265,0.441
511193,511266,0.566
511267,511266,0.1
511083,511269,2.256
511360,511269,1.483
511476,511271,0.641
511501,511271,1.39
511145,511272,1.007
511294,511272,2.656
511540,511273,0.483
511541,511273,0.441
511503,511274,0.4
511524,511274,0.641
511183,511275,1.149
512031,511275,10.647
511423,511291,1.59
511446,511291,1.024
511400,511294,4.097
511428,511294,0.483
512620,511310,6.801
512621,511310,0.666
511553,511327,0.683
511766,511327,1.89
511638,511328,1.683
511664,511328,0.924
511272,511329,1.049
511399,511329,1.424
510826,511332,3.238
511331,511332,2.749
511058,511348,2.38
511349,511348,0.241
511697,511350,3.973
511749,511350,6.511
511236,511351,0.807
511330,511351,0.241
511425,511360,1.631
511663,511360,0.1
511451,511361,1.949
511519,511361,5.677
511255,511362,1.207
511398,511362,0.966
511163,511363,1.449
511309,511363,0.541
510747,511367,6.677
511406,511367,6.86
510273,511368,8.933
510653,511368,5.777
511311,511368,2.731
511326,511382,1.566
511445,511382,0.724
511268,511383,1.007
511450,511383,5.887
511535,511398,0.341
511687,511398,4.911
511693,511399,4.18
511694,511399,1.607
511885,511401,1.383
511886,511401,0.5
511595,511403,1.49
511620,511403,3.356
511405,511404,0.1
511433,511404,0.924
511221,511406,4.811
511387,511406,0.824
510980,511407,3.404
511295,511407,4.256
511111,511408,1.766
511352,511408,0.383
511422,511423,1.249
511590,511423,0.241
511743,511424,3.197
511744,511424,0.683
511557,511429,0.3
511558,511429,1.049
511366,511430,6.111
511504,511430,0.441
510669,511431,4.156
511234,511431,1.266
511477,511432,2.656
511561,511432,2.738
511367,511433,1.224
511434,511433,0.1
512047,511448,2.19
512071,511448,2.756
512383,511450,0.441
512402,511450,1.89
511106,511454,2.556
511748,511454,2.273
511353,511459,3.173
511408,511459,0.2
511447,511473,0.241
511500,511473,1.149
511426,511475,0.683
511534,511475,0.383
511085,511476,2.39
511520,511476,0.141
510670,511477,7.908
511562,511477,4.487
511544,511478,2.756
511545,511478,3.097
510982,511479,3.497
511224,511479,1.507
511660,511499,0.866
511682,511499,0.4
511168,511506,3.946
511752,511506,3.446
512164,511519,4.728
512165,511519,0.424
511536,511520,3.697
511537,511520,0.524
